estrutura time amostra
LSM 5168 6000
LSM 6704 6000
LSM 5657 6000
LSM 6775 6000
LSM 6635 6000
LSM 6775 6000
LSM 7054 6000
LSM 14248 6000
LSM 6634 6000
LSM 4260 6000
LSM 7682 6000
LSM 7054 6000
LSM 5727 6000
LSM 14317 6000
LSM 5168 6000
LSM 6147 6000
LSM 9987 6000
LSM 26330 6000
LSM 5238 6000
LSM 5797 6000
LSM 8591 6000
LSM 5308 6000
LSM 5308 6000
LSM 5657 6000
LSM 6984 6000
LSM 7054 6000
LSM 6635 6000
LSM 7123 6000
LSM 4819 6000
LSM 7682 6000
LSM 9428 6000
LSM 7333 6000
LSM 6566 6000
LSM 7194 6000
LSM 5587 6000
LSM 7124 6000
LSM 10197 6000
LSM 5727 6000
LSM 8451 6000
LSM 7054 6000
LSM 5308 6000
LSM 5727 6000
LSM 7054 6000
LSM 7543 6000
LSM 5169 6000
LSM 6635 6000
LSM 5588 6000
LSM 7682 6000
LSM 5308 6000
LSM 6704 6000
LSM 7194 6000
LSM 7054 6000
LSM 5796 6000
LSM 5796 6000
LSM 6844 6000
LSM 6775 6000
LSM 6844 6000
LSM 6704 6000
LSM 6286 6000
LSM 6774 6000
LSM 7613 6000
LSM 5308 6000
LSM 6565 6000
LSM 8520 6000
LSM 4330 6000
LSM 5727 6000
LSM 6565 6000
LSM 6704 6000
LSM 5657 6000
LSM 5658 6000
LSM 7124 6000
LSM 5587 6000
LSM 6076 6000
LSM 4331 6000
LSM 6146 6000
LSM 8032 6000
LSM 6635 6000
LSM 6146 6000
LSM 7054 6000
LSM 8171 6000
LSM 8242 6000
LSM 9150 6000
LSM 6775 6000
LSM 5727 6000
LSM 6775 6000
LSM 15366 6000
LSM 10058 6000
LSM 7124 6000
LSM 7124 6000
LSM 5727 6000
LSM 6705 6000
LSM 5658 6000
LSM 7054 6000
LSM 7124 6000
LSM 6635 6000
LSM 13270 6000
LSM 8172 6000
LSM 5727 6000
LSM 5727 6000
LSM 6286 6000
LSM 5657 6000
LSM 5727 6000
LSM 6775 6000
LSM 7194 6000
LSM 5657 6000
LSM 6565 6000
LSM 6705 6000
LSM 5657 6000
LSM 6705 6000
LSM 7124 6000
LSM 7752 6000
LSM 6705 6000
LSM 3842 6000
LSM 8591 6000
LSM 6705 6000
LSM 6705 6000
LSM 7543 6000
LSM 5169 6000
LSM 5169 6000
LSM 5797 6000
LSM 8940 6000
LSM 6216 6000
LSM 5169 6000
LSM 6705 6000
LSM 6635 6000
LSM 7054 6000
LSM 7194 6000
LSM 3352 6000
LSM 7753 6000
LSM 6705 6000
LSM 6565 6000
LSM 9498 6000
LSM 7263 6000
LSM 9010 6000
LSM 6774 6000
LSM 6356 6000
LSM 7054 6000
LSM 7124 6000
LSM 9498 6000
LSM 9568 6000
LSM 6635 6000
LSM 8102 6000
LSM 5657 6000
LSM 5657 6000
LSM 5238 6000
LSM 14667 6000
LSM 9080 6000
LSM 7682 6000
LSM 7263 6000
LSM 7124 6000
LSM 6774 6000
LSM 5797 6000
LSM 4889 6000
LSM 5867 6000
LSM 8171 6000
LSM 5797 6000
LSM 5727 6000
LSM 4819 6000
LSM 6216 6000
LSM 10406 6000
LSM 13828 6000
LSM 5657 6000
LSM 8171 6000
LSM 7613 6000
LSM 5658 6000
LSM 6216 6000
LSM 5168 6000
LSM 7123 6000
LSM 6705 6000
LSM 7542 6000
LSM 7123 6000
LSM 7193 6000
LSM 6566 6000
LSM 9079 6000
LSM 7124 6000
LSM 9009 6000
LSM 9359 6000
LSM 7054 6000
LSM 5657 6000
LSM 9359 6000
LSM 6216 6000
LSM 6216 6000
LSM 11035 6000
LSM 7682 6000
LSM 5727 6000
LSM 5867 6000
LSM 7264 6000
LSM 7194 6000
LSM 5797 6000
LSM 5797 6000
LSM 5238 6000
LSM 8101 6000
LSM 8661 6000
LSM 7193 6000
LSM 17251 6000
LSM 6286 6000
LSM 11593 6000
LSM 11104 6000
LSM 9987 6000
LSM 10127 6000
LSM 7613 6000
LSM 10127 6000
LSM 8102 6000
LSM 7124 6000
LSM 9429 6000
LSM 13689 6000
LSM 7682 6000
LSM 6774 6000
LSM 7753 6000
LSM 7194 6000
LSM 13479 6000
LSM 8940 6000
LSM 6635 6000
LSM 5727 6000
LSM 6565 6000
LSM 5378 6000
LSM 5796 6000
LSM 13339 6000
LSM 7613 6000
LSM 12222 6000
LSM 5657 6000
LSM 5588 6000
LSM 5727 6000
LSM 5797 6000
LSM 6285 6000
LSM 4260 6000
LSM 6077 6000
LSM 5587 6000
LSM 6704 6000
LSM 5797 6000
LSM 5797 6000
LSM 7753 6000
LSM 6985 6000
LSM 5867 6000
LSM 8521 6000
LSM 5727 6000
LSM 5308 6000
LSM 6216 6000
LSM 6774 6000
LSM 4260 6000
LSM 6844 6000
LSM 4750 6000
LSM 7124 6000
LSM 6704 6000
LSM 10546 6000
LSM 9498 6000
LSM 8381 6000
LSM 10127 6000
LSM 5657 6000
LSM 6984 6000
LSM 6146 6000
LSM 8521 6000
LSM 5727 6000
LSM 6146 6000
LSM 6146 6000
LSM 5727 6000
LSM 13339 6000
LSM 7124 6000
LSM 5727 6000
LSM 6076 6000
LSM 5727 6000
LSM 6215 6000
LSM 6356 6000
LSM 6286 6000
LSM 21860 6000
LSM 14667 6000
LSM 17112 6000
LSM 9149 6000
LSM 7613 6000
LSM 6705 6000
LSM 5727 6000
LSM 7753 6000
LSM 5308 6000
LSM 10546 6000
LSM 17880 6000
LSM 9499 6000
LSM 8590 6000
LSM 7194 6000
LSM 5238 6000
LSM 9917 6000
LSM 6285 6000
LSM 11315 6000
LSM 7893 6000
LSM 26260 6000
LSM 21093 6000
LSM 10476 6000
LSM 10057 6000
LSM 7054 6000
LSM 6147 6000
LSM 6216 6000
LSM 8940 6000
LSM 8102 6000
LSM 7054 6000
LSM 14876 6000
LSM 6565 6000
LSM 6356 6000
LSM 7613 6000
LSM 7124 6000
LSM 5168 6000
LSM 6216 6000
LSM 6565 6000
LSM 5238 6000
LSM 6565 6000
LSM 7682 6000
LSM 6355 6000
LSM 7124 6000
LSM 7683 6000
LSM 5797 6000
LSM 13898 6000
LSM 7194 6000
LSM 6146 6000
LSM 6146 6000
LSM 5658 6000
LSM 5308 6000
LSM 5797 6000
LSM 6216 6000
LSM 28356 6000
LSM 7124 6000
LSM 7054 6000
LSM 5727 6000
LSM 6286 6000
LSM 8241 6000
LSM 5308 6000
LSM 7683 6000
LSM 7264 6000
LSM 6705 6000
LSM 6215 6000
LSM 11035 6000
LSM 13270 6000
LSM 13270 6000
LSM 13270 6000
LSM 10616 6000
LSM 11105 6000
LSM 11523 6000
LSM 11803 6000
LSM 13200 6000
LSM 10616 6000
LSM 7753 6000
LSM 5657 6000
LSM 10896 6000
LSM 5657 6000
LSM 8591 6000
LSM 10965 6000
LSM 6146 6000
LSM 8661 6000
LSM 9918 6000
LSM 8102 6000
LSM 9498 6000
LSM 7263 6000
LSM 9847 6000
LSM 11943 6000
LSM 13619 6000
LSM 11454 6000
LSM 12501 6000
LSM 11035 6000
LSM 10336 6000
LSM 12222 6000
LSM 9149 6000
LSM 12362 6000
LSM 10406 6000
LSM 10336 6000
LSM 8032 6000
LSM 9498 6000
LSM 9150 6000
LSM 5797 6000
LSM 7194 6000
LSM 7194 6000
LSM 5238 6000
LSM 6985 6000
LSM 5657 6000
LSM 6775 6000
LSM 7194 6000
LSM 8520 6000
LSM 5657 6000
LSM 8520 6000
LSM 6146 6000
LSM 4750 6000
LSM 6775 6000
LSM 5797 6000
LSM 10057 6000
LSM 3771 6000
LSM 11035 6000
LSM 10895 6000
LSM 9219 6000
LSM 9080 6000
LSM 7124 6000
LSM 10686 6000
LSM 8590 6000
LSM 6285 6000
LSM 5797 6000
LSM 6146 6000
LSM 11314 6000
LSM 7264 6000
LSM 10476 6000
LSM 6635 6000
LSM 7543 6000
LSM 6635 6000
LSM 7123 6000
LSM 8241 6000
LSM 6286 6000
LSM 7193 6000
LSM 7612 6000
LSM 8172 6000
LSM 6146 6000
LSM 7752 6000
LSM 5727 6000
LSM 5796 6000
LSM 6146 6000
LSM 6146 6000
LSM 6076 6000
LSM 8101 6000
LSM 9498 6000
LSM 10616 6000
LSM 7613 6000
LSM 6635 6000
LSM 6775 6000
LSM 6076 6000
LSM 8590 6000
LSM 6704 6000
LSM 4331 6000
LSM 8031 6000
LSM 6285 6000
LSM 5657 6000
LSM 5657 6000
LSM 6215 6000
LSM 6705 6000
LSM 5727 6000
LSM 5308 6000
LSM 7613 6000
LSM 7333 6000
LSM 6286 6000
LSM 26121 6000
LSM 5168 6000
LSM 6076 6000
LSM 6146 6000
LSM 6146 6000
LSM 4820 6000
LSM 6705 6000
LSM 7264 6000
LSM 5238 6000
LSM 5727 6000
LSM 4749 6000
LSM 7194 6000
LSM 6076 6000
LSM 522275 6000
LSM 7543 6000
LSM 9918 6000
LSM 6215 6000
LSM 7683 6000
LSM 7612 6000
LSM 6566 6000
LSM 9219 6000
LSM 9149 6000
LSM 12432 6000
LSM 7543 6000
LSM 5727 6000
LSM 5308 6000
LSM 5867 6000
LSM 5796 6000
LSM 7194 6000
LSM 8032 6000
LSM 5657 6000
LSM 7543 6000
LSM 8241 6000
LSM 7474 6000
LSM 7613 6000
LSM 6634 6000
LSM 6565 6000
LSM 6565 6000
LSM 7613 6000
LSM 6774 6000
LSM 9429 6000
LSM 14876 6000
LSM 14947 6000
LSM 6774 6000
LSM 6635 6000
LSM 6216 6000
LSM 6146 6000
LSM 9499 6000
LSM 6635 6000
LSM 6216 6000
LSM 3772 6000
LSM 6705 6000
LSM 6635 6000
LSM 6146 6000
LSM 6775 6000
LSM 7124 6000
LSM 7612 6000
LSM 9359 6000
LSM 7682 6000
LSM 7543 6000
LSM 7194 6000
LSM 6146 6000
LSM 5797 6000
LSM 6565 6000
LSM 7613 6000
LSM 6216 6000
LSM 6775 6000
LSM 10057 6000
LSM 6984 6000
LSM 4820 6000
LSM 7543 6000
LSM 9079 6000
LSM 7543 6000
LSM 8660 6000
LSM 8241 6000
LSM 6705 6000
LSM 6216 6000
LSM 4679 6000
LSM 8172 6000
LSM 6775 6000
LSM 5797 6000
LSM 8102 6000
LSM 6635 6000
LSM 5657 6000
LSM 4261 6000
LSM 5308 6000
LSM 7124 6000
LSM 6215 6000
LSM 5727 6000
LSM 7263 6000
LSM 6146 6000
LSM 5727 6000
LSM 6705 6000
LSM 10057 6000
LSM 7194 6000
LSM 6705 6000
LSM 5239 6000
LSM 5797 6000
LSM 7683 6000
LSM 5797 6000
LSM 4261 6000
LSM 9150 6000
LSM 7054 6000
LSM 6215 6000
LSM 7613 6000
LSM 4261 6000
LSM 11314 6000
LSM 7194 6000
LSM 8730 6000
LSM 8171 6000
LSM 9638 6000
LSM 13828 6000
LSM 9009 6000
LSM 16623 6000
LSM 6635 6000
LSM 8661 6000
LSM 8521 6000
LSM 8242 6000
LSM 7473 6000
LSM 8032 6000
LSM 8520 6000
LSM 6635 6000
LSM 10127 6000
LSM 8660 6000
LSM 8451 6000
LSM 8241 6000
LSM 7612 6000
LSM 8031 6000
LSM 5308 6000
LSM 9079 6000
LSM 6146 6000
LSM 7263 6000
LSM 7263 6000
LSM 12571 6000
LSM 8102 6000
LSM 11035 6000
LSM 8590 6000
LSM 5727 6000
LSM 7961 6000
LSM 6216 6000
LSM 7054 6000
LSM 5308 6000
LSM 7682 6000
LSM 7543 6000
LSM 4749 6000
LSM 9009 6000
LSM 10407 6000
LSM 5657 6000
LSM 5238 6000
LSM 9009 6000
LSM 5308 6000
LSM 10895 6000
LSM 9010 6000
LSM 10826 6000
LSM 8171 6000
LSM 9010 6000
LSM 11244 6000
LSM 7612 6000
LSM 8101 6000
LSM 9150 6000
LSM 7543 6000
LSM 8660 6000
LSM 6146 6000
LSM 10685 6000
LSM 7194 6000
LSM 6635 6000
LSM 9498 6000
LSM 7543 6000
LSM 7193 6000
LSM 6565 6000
LSM 6705 6000
LSM 7054 6000
LSM 7194 6000
LSM 7193 6000
LSM 7683 6000
LSM 6565 6000
LSM 6635 6000
LSM 9987 6000
LSM 10407 6000
LSM 6565 6000
LSM 6705 6000
LSM 7193 6000
LSM 8101 6000
LSM 8171 6000
LSM 6774 6000
LSM 6775 6000
LSM 8102 6000
LSM 9079 6000
LSM 9009 6000
LSM 9498 6000
LSM 6635 6000
LSM 9498 6000
LSM 6705 6000
LSM 14247 6000
LSM 6216 6000
LSM 8171 6000
LSM 9149 6000
LSM 6216 6000
LSM 14248 6000
LSM 8451 6000
LSM 6146 6000
LSM 9568 6000
LSM 7263 6000
LSM 8102 6000
LSM 9010 6000
LSM 6635 6000
LSM 6705 6000
LSM 6705 6000
LSM 6216 6000
LSM 10197 6000
LSM 7753 6000
LSM 6565 6000
LSM 7123 6000
LSM 8101 6000
LSM 7124 6000
LSM 7124 6000
LSM 6216 6000
LSM 10406 6000
LSM 5657 6000
LSM 10616 6000
LSM 10895 6000
LSM 6565 6000
LSM 6635 6000
LSM 6635 6000
LSM 5239 6000
LSM 7263 6000
LSM 8520 6000
LSM 5658 6000
LSM 6635 6000
LSM 8730 6000
LSM 6635 6000
LSM 5657 6000
LSM 8172 6000
LSM 6146 6000
LSM 6147 6000
LSM 9010 6000
LSM 8171 6000
LSM 7753 6000
LSM 11873 6000
LSM 6565 6000
LSM 7124 6000
LSM 7123 6000
LSM 7473 6000
LSM 5727 6000
LSM 6635 6000
LSM 7333 6000
LSM 6775 6000
LSM 6774 6000
LSM 6635 6000
LSM 6216 6000
LSM 7194 6000
LSM 7193 6000
LSM 7543 6000
LSM 7613 6000
LSM 8172 6000
LSM 6146 6000
LSM 9917 6000
LSM 8660 6000
LSM 8590 6000
LSM 6775 6000
LSM 8101 6000
LSM 7123 6000
LSM 10127 6000
LSM 8660 6000
LSM 7124 6000
LSM 13969 6000
LSM 14318 6000
LSM 9499 6000
LSM 6775 6000
LSM 8171 6000
LSM 7682 6000
LSM 5727 6000
LSM 7054 6000
LSM 5238 6000
LSM 6775 6000
LSM 7123 6000
LSM 5238 6000
LSM 7962 6000
LSM 6146 6000
LSM 6215 6000
LSM 6984 6000
LSM 27727 6000
LSM 7054 6000
LSM 4400 6000
LSM 17251 6000
LSM 5797 6000
LSM 8102 6000
LSM 6704 6000
LSM 8381 6000
LSM 6286 6000
LSM 6565 6000
LSM 487424 6000
LSM 9778 6000
LSM 7124 6000
LSM 67956 6000
LSM 6705 6000
LSM 7753 6000
LSM 9149 6000
LSM 7752 6000
LSM 9009 6000
LSM 6705 6000
LSM 10895 6000
LSM 5727 6000
LSM 8451 6000
LSM 10616 6000
LSM 9219 6000
LSM 10057 6000
LSM 27168 6000
LSM 10546 6000
LSM 7263 6000
LSM 7682 6000
LSM 6076 6000
LSM 7194 6000
LSM 6774 6000
LSM 9638 6000
LSM 5796 6000
LSM 6216 6000
LSM 7543 6000
LSM 5238 6000
LSM 9848 6000
LSM 5308 6000
LSM 6216 6000
LSM 10476 6000
LSM 6146 6000
LSM 7264 6000
LSM 6565 6000
LSM 7193 6000
LSM 11803 6000
LSM 6984 6000
LSM 8241 6000
LSM 9149 6000
LSM 9568 6000
LSM 11035 6000
LSM 7194 6000
LSM 9080 6000
LSM 5867 6000
LSM 7543 6000
LSM 6634 6000
LSM 6635 6000
LSM 6984 6000
LSM 6984 6000
LSM 5727 6000
LSM 5657 6000
LSM 6216 6000
LSM 9778 6000
LSM 10127 6000
LSM 6565 6000
LSM 7194 6000
LSM 6146 6000
LSM 5238 6000
LSM 7962 6000
LSM 8102 6000
LSM 5727 6000
LSM 6775 6000
LSM 5308 6000
LSM 5797 6000
LSM 5658 6000
LSM 4749 6000
LSM 9987 6000
LSM 7613 6000
LSM 6704 6000
LSM 6705 6000
LSM 7543 6000
LSM 4261 6000
LSM 6566 6000
LSM 7682 6000
LSM 6984 6000
LSM 8591 6000
LSM 8032 6000
LSM 10337 6000
LSM 6705 6000
LSM 8451 6000
LSM 10616 6000
LSM 5727 6000
LSM 4819 6000
LSM 6495 6000
LSM 4749 6000
LSM 5727 6000
LSM 7264 6000
LSM 5587 6000
LSM 8520 6000
LSM 8590 6000
LSM 6635 6000
LSM 8590 6000
LSM 5168 6000
LSM 5657 6000
LSM 6565 6000
LSM 9428 6000
LSM 8730 6000
LSM 5797 6000
LSM 6216 6000
LSM 4749 6000
LSM 6635 6000
LSM 5727 6000
LSM 5727 6000
LSM 6216 6000
LSM 8591 6000
LSM 7543 6000
LSM 6705 6000
LSM 8031 6000
LSM 7543 6000
LSM 6775 6000
LSM 7124 6000
LSM 7613 6000
LSM 7752 6000
LSM 6286 6000
LSM 5587 6000
LSM 7194 6000
LSM 7612 6000
LSM 6705 6000
LSM 9498 6000
LSM 5658 6000
LSM 8591 6000
LSM 6076 6000
LSM 7543 6000
LSM 7612 6000
LSM 10546 6000
LSM 5727 6000
LSM 7682 6000
LSM 7683 6000
LSM 6146 6000
LSM 7613 6000
LSM 4749 6000
LSM 6216 6000
LSM 8591 6000
LSM 8660 6000
LSM 6146 6000
LSM 6775 6000
LSM 5238 6000
LSM 8451 6000
LSM 10058 6000
LSM 6635 6000
LSM 10965 6000
LSM 8661 6000
LSM 8032 6000
LSM 5727 6000
LSM 6565 6000
LSM 7543 6000
LSM 7054 6000
LSM 7613 6000
LSM 6774 6000
LSM 7543 6000
LSM 7193 6000
LSM 6286 6000
LSM 7124 6000
LSM 6844 6000
LSM 6775 6000
LSM 7543 6000
LSM 6705 6000
LSM 5727 6000
LSM 8101 6000
LSM 6635 6000
LSM 6355 6000
LSM 7123 6000
LSM 6216 6000
LSM 245284 6000
LSM 7124 6000
LSM 4190 6000
LSM 8171 6000
LSM 6216 6000
LSM 6285 6000
LSM 6705 6000
LSM 5796 6000
LSM 9010 6000
LSM 5727 6000
LSM 5308 6000
LSM 8032 6000
LSM 5239 6000
LSM 3283 6000
LSM 5657 6000
LSM 7054 6000
LSM 6146 6000
LSM 7123 6000
LSM 5797 6000
LSM 6985 6000
LSM 6775 6000
LSM 5308 6000
LSM 8591 6000
LSM 10127 6000
LSM 7543 6000
LSM 6146 6000
LSM 8172 6000
LSM 7124 6000
LSM 4190 6000
LSM 9638 6000
LSM 7124 6000
LSM 8032 6000
LSM 6705 6000
LSM 5657 6000
LSM 7054 6000
LSM 6635 6000
LSM 5238 6000
LSM 5867 6000
LSM 4331 6000
LSM 4330 6000
LSM 3701 6000
LSM 5727 6000
LSM 5308 6000
LSM 7124 6000
LSM 7054 6000
LSM 10825 6000
LSM 8520 6000
LSM 8939 6000
LSM 6774 6000
LSM 7124 6000
LSM 6635 6000
LSM 5308 6000
LSM 5727 6000
LSM 6146 6000
LSM 6635 6000
LSM 5308 6000
LSM 5238 6000
LSM 5308 6000
LSM 7752 6000
LSM 6705 6000
LSM 3842 6000
LSM 8101 6000
LSM 9499 6000
LSM 6705 6000
LSM 6216 6000
LSM 8101 6000
LSM 9429 6000
LSM 6705 6000
LSM 6146 6000
LSM 5727 6000
LSM 8101 6000
LSM 6635 6000
LSM 5727 6000
LSM 5168 6000
LSM 5727 6000
LSM 5727 6000
LSM 8521 6000
LSM 7124 6000
LSM 5796 6000
LSM 5168 6000
LSM 10616 6000
LSM 7123 6000
LSM 5797 6000
LSM 5588 6000
LSM 5238 6000
LSM 7054 6000
LSM 6006 6000
LSM 7683 6000
LSM 5727 6000
LSM 7193 6000
LSM 6774 6000
LSM 6286 6000
LSM 7613 6000
LSM 5308 6000
LSM 5308 6000
LSM 7613 6000
LSM 12362 6000
LSM 5308 6000
LSM 7124 6000
LSM 6495 6000
LSM 8521 6000
LSM 7264 6000
LSM 8171 6000
LSM 10406 6000
LSM 7124 6000
LSM 4260 6000
LSM 7054 6000
LSM 6565 6000
LSM 5727 6000
LSM 7612 6000
LSM 6634 6000
LSM 19556 6000
LSM 7543 6000
LSM 7543 6000
LSM 8311 6000
LSM 10336 6000
LSM 9429 6000
LSM 6565 6000
LSM 4749 6000
LSM 8521 6000
LSM 6565 6000
LSM 8660 6000
LSM 5727 6000
LSM 9498 6000
LSM 7683 6000
LSM 7683 6000
LSM 7194 6000
LSM 8451 6000
LSM 5308 6000
LSM 5378 6000
LSM 6705 6000
LSM 7263 6000
LSM 7683 6000
LSM 4679 6000
LSM 6635 6000
LSM 6635 6000
LSM 7473 6000
LSM 6635 6000
LSM 6705 6000
LSM 5727 6000
LSM 6775 6000
LSM 3352 6000
LSM 5238 6000
LSM 8102 6000
LSM 5797 6000
LSM 6705 6000
LSM 7194 6000
LSM 8032 6000
LSM 6775 6000
LSM 7054 6000
LSM 6215 6000
LSM 7054 6000
LSM 5657 6000
LSM 5657 6000
LSM 9917 6000
LSM 9080 6000
LSM 7054 6000
LSM 8521 6000
LSM 7613 6000
LSM 6635 6000
LSM 7543 6000
LSM 9080 6000
LSM 9010 6000
LSM 8101 6000
LSM 5587 6000
LSM 7612 6000
LSM 8451 6000
LSM 9009 6000
LSM 9988 6000
LSM 7123 6000
LSM 6774 6000
LSM 7612 6000
LSM 6286 6000
LSM 6146 6000
LSM 6635 6000
LSM 6216 6000
LSM 6146 6000
LSM 6984 6000
LSM 7683 6000
LSM 6635 6000
LSM 10406 6000
LSM 8241 6000
LSM 6705 6000
LSM 7263 6000
LSM 8591 6000
LSM 6984 6000
LSM 8101 6000
LSM 10406 6000
LSM 6704 6000
LSM 7124 6000
LSM 6146 6000
LSM 7263 6000
LSM 7124 6000
LSM 7194 6000
LSM 8171 6000
LSM 7473 6000
LSM 9499 6000
LSM 6635 6000
LSM 6635 6000
LSM 8171 6000
LSM 9498 6000
LSM 8590 6000
LSM 11524 6000
LSM 8101 6000
LSM 8520 6000
LSM 7682 6000
LSM 11873 6000
LSM 7682 6000
LSM 6566 6000
LSM 6985 6000
LSM 9150 6000
LSM 7613 6000
LSM 9358 6000
LSM 9639 6000
LSM 30521 6000
LSM 6146 6000
LSM 6216 6000
LSM 9150 6000
LSM 7613 6000
LSM 6216 6000
LSM 6146 6000
LSM 9498 6000
LSM 8101 6000
LSM 8940 6000
LSM 14876 6000
LSM 7194 6000
LSM 5098 6000
LSM 5727 6000
LSM 7054 6000
LSM 7682 6000
LSM 7543 6000
LSM 6774 6000
LSM 6565 6000
LSM 6705 6000
LSM 5797 6000
LSM 7054 6000
LSM 6704 6000
LSM 9988 6000
LSM 10476 6000
LSM 9638 6000
LSM 9219 6000
LSM 7124 6000
LSM 8521 6000
LSM 8102 6000
LSM 9009 6000
LSM 8521 6000
LSM 11524 6000
LSM 9149 6000
LSM 9918 6000
LSM 6705 6000
LSM 10127 6000
LSM 8032 6000
LSM 15155 6000
LSM 14876 6000
LSM 15155 6000
LSM 15784 6000
LSM 4680 6000
LSM 6635 6000
LSM 6146 6000
LSM 7054 6000
LSM 8172 6000
LSM 7613 6000
LSM 6705 6000
LSM 8591 6000
LSM 9638 6000
LSM 9638 6000
LSM 8520 6000
LSM 8521 6000
LSM 9428 6000
LSM 9080 6000
LSM 12850 6000
LSM 6635 6000
LSM 8172 6000
LSM 10197 6000
LSM 17949 6000
LSM 14947 6000
LSM 10756 6000
LSM 12223 6000
LSM 10616 6000
LSM 8172 6000
LSM 9499 6000
LSM 8032 6000
LSM 9010 6000
LSM 9638 6000
LSM 8171 6000
LSM 11523 6000
LSM 11035 6000
LSM 10477 6000
LSM 9499 6000
LSM 7542 6000
LSM 9428 6000
LSM 9010 6000
LSM 10127 6000
LSM 7753 6000
LSM 7962 6000
LSM 9638 6000
LSM 7054 6000
LSM 27238 6000
LSM 8241 6000
LSM 4679 6000
LSM 7194 6000
LSM 9639 6000
LSM 5727 6000
LSM 5657 6000
LSM 7682 6000
LSM 4260 6000
LSM 4679 6000
LSM 8171 6000
LSM 9149 6000
LSM 6635 6000
LSM 6216 6000
LSM 6146 6000
LSM 6775 6000
LSM 6076 6000
LSM 6635 6000
LSM 7124 6000
LSM 6355 6000
LSM 6635 6000
LSM 7683 6000
LSM 6147 6000
LSM 6216 6000
LSM 10058 6000
LSM 9219 6000
LSM 10058 6000
LSM 12501 6000
LSM 7054 6000
LSM 20952 6000
LSM 13480 6000
LSM 11593 6000
LSM 13480 6000
LSM 11035 6000
LSM 16831 6000
LSM 35689 6000
LSM 9289 6000
LSM 10616 6000
LSM 10336 6000
LSM 10616 6000
LSM 12013 6000
LSM 12781 6000
LSM 9708 6000
LSM 8242 6000
LSM 9639 6000
LSM 8591 6000
LSM 12292 6000
LSM 9499 6000
LSM 6565 6000
LSM 33245 6000
LSM 6215 6000
LSM 9149 6000
LSM 8032 6000
LSM 7263 6000
LSM 15504 6000
LSM 12642 7000
LSM 9009 7000
LSM 7683 7000
LSM 7613 7000
LSM 7334 7000
LSM 10895 7000
LSM 5797 7000
LSM 7752 7000
LSM 7682 7000
LSM 7194 7000
LSM 6705 7000
LSM 8032 7000
LSM 7263 7000
LSM 7683 7000
LSM 9219 7000
LSM 6286 7000
LSM 7962 7000
LSM 4749 7000
LSM 5727 7000
LSM 8101 7000
LSM 6565 7000
LSM 7193 7000
LSM 5727 7000
LSM 7124 7000
LSM 7682 7000
LSM 36737 7000
LSM 9569 7000
LSM 7682 7000
LSM 6146 7000
LSM 6705 7000
LSM 8032 7000
LSM 10058 7000
LSM 8381 7000
LSM 8520 7000
LSM 9569 7000
LSM 8101 7000
LSM 7682 7000
LSM 6076 7000
LSM 6635 7000
LSM 6635 7000
LSM 10057 7000
LSM 10406 7000
LSM 8032 7000
LSM 8661 7000
LSM 7264 7000
LSM 6775 7000
LSM 7823 7000
LSM 10267 7000
LSM 7124 7000
LSM 8520 7000
LSM 8730 7000
LSM 9638 7000
LSM 7543 7000
LSM 5168 7000
LSM 7613 7000
LSM 7613 7000
LSM 7194 7000
LSM 5587 7000
LSM 8590 7000
LSM 4680 7000
LSM 8031 7000
LSM 7962 7000
LSM 12501 7000
LSM 10896 7000
LSM 11803 7000
LSM 8590 7000
LSM 8172 7000
LSM 10546 7000
LSM 12431 7000
LSM 6216 7000
LSM 9918 7000
LSM 7543 7000
LSM 9080 7000
LSM 10406 7000
LSM 9149 7000
LSM 6705 7000
LSM 5727 7000
LSM 7194 7000
LSM 6146 7000
LSM 5587 7000
LSM 7054 7000
LSM 8730 7000
LSM 10197 7000
LSM 7962 7000
LSM 8521 7000
LSM 10965 7000
LSM 6915 7000
LSM 5796 7000
LSM 11454 7000
LSM 18159 7000
LSM 9987 7000
LSM 5797 7000
LSM 7123 7000
LSM 5796 7000
LSM 17111 7000
LSM 11803 7000
LSM 15295 7000
LSM 10127 7000
LSM 9079 7000
LSM 10127 7000
LSM 11454 7000
LSM 9080 7000
LSM 8032 7000
LSM 6844 7000
LSM 8590 7000
LSM 10127 7000
LSM 6286 7000
LSM 8101 7000
LSM 10337 7000
LSM 10337 7000
LSM 12362 7000
LSM 11454 7000
LSM 11035 7000
LSM 10546 7000
LSM 8590 7000
LSM 9848 7000
LSM 10058 7000
LSM 9009 7000
LSM 9569 7000
LSM 7263 7000
LSM 5587 7000
LSM 10547 7000
LSM 8032 7000
LSM 7613 7000
LSM 5727 7000
LSM 9988 7000
LSM 7263 7000
LSM 7613 7000
LSM 5238 7000
LSM 7193 7000
LSM 7123 7000
LSM 4819 7000
LSM 7054 7000
LSM 6146 7000
LSM 7264 7000
LSM 6565 7000
LSM 7962 7000
LSM 4749 7000
LSM 5378 7000
LSM 5657 7000
LSM 6076 7000
LSM 6704 7000
LSM 7682 7000
LSM 5169 7000
LSM 9219 7000
LSM 7194 7000
LSM 7752 7000
LSM 14876 7000
LSM 8032 7000
LSM 9917 7000
LSM 12362 7000
LSM 8591 7000
LSM 16622 7000
LSM 11105 7000
LSM 9778 7000
LSM 9079 7000
LSM 10406 7000
LSM 8730 7000
LSM 9080 7000
LSM 7543 7000
LSM 10895 7000
