estrutura time amostra
Btree 3842 3000
Btree 3701 3000
Btree 3841 3000
Btree 3772 3000
Btree 3911 3000
Btree 3772 3000
Btree 3772 3000
Btree 3423 3000
Btree 3841 3000
Btree 3842 3000
Btree 4261 3000
Btree 3841 3000
Btree 3841 3000
Btree 3772 3000
Btree 4261 3000
Btree 3841 3000
Btree 3841 3000
Btree 3772 3000
Btree 3911 3000
Btree 3422 3000
Btree 4261 3000
Btree 4260 3000
Btree 3841 3000
Btree 6286 3000
Btree 3772 3000
Btree 3423 3000
Btree 3841 3000
Btree 3772 3000
Btree 3352 3000
Btree 3772 3000
Btree 5239 3000
Btree 3282 3000
Btree 3422 3000
Btree 3702 3000
Btree 3911 3000
Btree 3422 3000
Btree 3842 3000
Btree 3702 3000
Btree 3842 3000
Btree 4191 3000
Btree 3771 3000
Btree 3771 3000
Btree 4819 3000
Btree 3422 3000
Btree 3353 3000
Btree 4330 3000
Btree 3282 3000
Btree 3352 3000
Btree 3771 3000
Btree 3702 3000
Btree 3842 3000
Btree 5239 3000
Btree 3842 3000
Btree 3352 3000
Btree 3772 3000
Btree 7194 3000
Btree 4819 3000
Btree 3352 3000
Btree 3842 3000
Btree 7124 3000
Btree 3283 3000
Btree 3772 3000
Btree 4260 3000
Btree 3841 3000
Btree 3283 3000
Btree 3353 3000
Btree 4261 3000
Btree 6565 3000
Btree 3912 3000
Btree 3771 3000
Btree 3842 3000
Btree 4261 3000
Btree 6635 3000
Btree 7124 3000
Btree 3352 3000
Btree 3772 3000
Btree 3911 3000
Btree 4330 3000
Btree 4749 3000
Btree 6705 3000
Btree 3911 3000
Btree 3353 3000
Btree 3772 3000
Btree 3772 3000
Btree 4330 3000
Btree 6565 3000
Btree 3772 3000
Btree 3841 3000
Btree 3283 3000
Btree 3771 3000
Btree 4331 3000
Btree 7124 3000
Btree 7194 3000
Btree 3353 3000
Btree 3352 3000
Btree 2863 3000
Btree 3353 3000
Btree 6635 3000
Btree 6635 3000
Btree 3841 3000
Btree 7055 3000
Btree 3772 3000
Btree 3422 3000
Btree 3841 3000
Btree 3212 3000
Btree 3283 3000
Btree 2933 3000
Btree 3352 3000
Btree 3772 3000
Btree 3772 3000
Btree 3283 3000
Btree 3841 3000
Btree 3771 3000
Btree 3771 3000
Btree 7194 3000
Btree 7124 3000
Btree 3772 3000
Btree 3841 3000
Btree 3771 3000
Btree 5238 3000
Btree 4330 3000
Btree 3841 3000
Btree 3771 3000
Btree 6775 3000
Btree 3771 3000
Btree 3772 3000
Btree 3911 3000
Btree 3842 3000
Btree 3771 3000
Btree 3771 3000
Btree 3422 3000
Btree 3841 3000
Btree 3701 3000
Btree 3842 3000
Btree 3771 3000
Btree 3771 3000
Btree 3911 3000
Btree 3772 3000
Btree 3771 3000
Btree 3772 3000
Btree 3911 3000
Btree 3771 3000
Btree 3771 3000
Btree 3842 3000
Btree 3352 3000
Btree 3841 3000
Btree 3353 3000
Btree 7194 3000
Btree 5657 3000
Btree 3422 3000
Btree 3772 3000
Btree 3771 3000
Btree 2864 3000
Btree 3422 3000
Btree 3352 3000
Btree 3282 3000
Btree 3352 3000
Btree 3353 3000
Btree 3771 3000
Btree 7054 3000
Btree 3422 3000
Btree 3841 3000
Btree 3771 3000
Btree 3352 3000
Btree 3841 3000
Btree 4331 3000
Btree 3771 3000
Btree 3911 3000
Btree 3771 3000
Btree 3353 3000
Btree 3772 3000
Btree 3841 3000
Btree 3422 3000
Btree 3772 3000
Btree 3772 3000
Btree 4261 3000
Btree 2933 3000
Btree 3841 3000
Btree 4331 3000
Btree 3842 3000
Btree 3771 3000
Btree 3353 3000
Btree 3352 3000
Btree 3842 3000
Btree 3772 3000
Btree 3911 3000
Btree 3772 3000
Btree 3772 3000
Btree 3282 3000
Btree 3841 3000
Btree 3772 3000
Btree 3422 3000
Btree 3701 3000
Btree 3772 3000
Btree 3422 3000
Btree 3283 3000
Btree 3282 3000
Btree 3911 3000
Btree 3772 3000
Btree 3772 3000
Btree 3771 3000
Btree 3353 3000
Btree 6914 3000
Btree 6635 3000
Btree 4330 3000
Btree 4260 3000
Btree 3282 3000
Btree 7194 3000
Btree 3282 3000
Btree 3772 3000
Btree 3771 3000
Btree 3771 3000
Btree 4191 3000
Btree 3841 3000
Btree 3841 3000
Btree 4261 3000
Btree 3352 3000
Btree 3422 3000
Btree 3841 3000
Btree 3771 3000
Btree 3283 3000
Btree 3352 3000
Btree 3352 3000
Btree 3771 3000
Btree 3771 3000
Btree 6635 3000
Btree 7054 3000
Btree 3771 3000
Btree 3353 3000
Btree 3422 3000
Btree 3353 3000
Btree 2794 3000
Btree 3842 3000
Btree 3841 3000
Btree 3283 3000
Btree 3841 3000
Btree 3911 3000
Btree 4260 3000
Btree 4191 3000
Btree 3422 3000
Btree 3353 3000
Btree 3771 3000
Btree 3772 3000
Btree 3841 3000
Btree 6984 3000
Btree 3772 3000
Btree 3422 3000
Btree 3842 3000
Btree 3353 3000
Btree 3283 3000
Btree 3841 3000
Btree 3772 3000
Btree 3841 3000
Btree 3841 3000
Btree 4261 3000
Btree 3841 3000
Btree 4330 3000
Btree 4400 3000
Btree 4190 3000
Btree 3771 3000
Btree 6704 3000
Btree 7264 3000
Btree 3771 3000
Btree 3772 3000
Btree 4749 3000
Btree 3771 3000
Btree 3842 3000
Btree 4330 3000
Btree 3283 3000
Btree 4330 3000
Btree 6566 3000
Btree 3352 3000
Btree 3352 3000
Btree 3842 3000
Btree 3771 3000
Btree 3282 3000
Btree 4400 3000
Btree 3352 3000
Btree 4679 3000
Btree 3422 3000
Btree 7193 3000
Btree 3771 3000
Btree 3422 3000
Btree 7473 3000
Btree 5238 3000
Btree 3842 3000
Btree 3771 3000
Btree 4330 3000
Btree 4190 3000
Btree 6704 3000
Btree 3911 3000
Btree 3213 3000
Btree 3841 3000
Btree 3841 3000
Btree 4190 3000
Btree 3772 3000
Btree 3283 3000
Btree 4401 3000
Btree 4260 3000
Btree 3841 3000
Btree 6216 3000
Btree 4190 3000
Btree 3353 3000
Btree 3422 3000
Btree 4401 3000
Btree 3771 3000
Btree 3842 3000
Btree 2444 3000
Btree 4190 3000
Btree 3841 3000
Btree 3282 3000
Btree 3283 3000
Btree 3841 3000
Btree 3771 3000
Btree 3911 3000
Btree 4260 3000
Btree 3911 3000
Btree 4749 3000
Btree 6635 3000
Btree 3841 3000
Btree 3772 3000
Btree 3771 3000
Btree 3911 3000
Btree 7054 3000
Btree 6705 3000
Btree 2375 3000
Btree 4261 3000
Btree 3841 3000
Btree 4190 3000
Btree 3841 3000
Btree 3772 3000
Btree 3842 3000
Btree 6146 3000
Btree 4330 3000
Btree 3771 3000
Btree 4330 3000
Btree 3422 3000
Btree 3771 3000
Btree 3841 3000
Btree 4190 3000
Btree 3772 3000
Btree 4261 3000
Btree 3842 3000
Btree 3283 3000
Btree 3841 3000
Btree 3772 3000
Btree 3353 3000
Btree 3841 3000
Btree 3283 3000
Btree 7264 3000
Btree 3841 3000
Btree 4191 3000
Btree 3772 3000
Btree 3842 3000
Btree 3353 3000
Btree 3283 3000
Btree 3771 3000
Btree 3423 3000
Btree 3701 3000
Btree 5239 3000
Btree 3912 3000
Btree 4679 3000
Btree 3841 3000
Btree 3772 3000
Btree 4330 3000
Btree 4191 3000
Btree 3422 3000
Btree 4260 3000
Btree 3841 3000
Btree 3841 3000
Btree 3911 3000
Btree 3771 3000
Btree 3771 3000
Btree 3771 3000
Btree 3771 3000
Btree 3841 3000
Btree 4330 3000
Btree 3842 3000
Btree 3841 3000
Btree 3841 3000
Btree 3283 3000
Btree 3841 3000
Btree 6286 3000
Btree 4260 3000
Btree 3772 3000
Btree 3841 3000
Btree 3352 3000
Btree 3702 3000
Btree 3353 3000
Btree 3352 3000
Btree 7194 3000
Btree 3841 3000
Btree 3842 3000
Btree 3771 3000
Btree 3842 3000
Btree 3422 3000
Btree 3772 3000
Btree 3911 3000
Btree 3911 3000
Btree 3771 3000
Btree 4330 3000
Btree 4260 3000
Btree 4261 3000
Btree 4819 3000
Btree 6635 3000
Btree 3841 3000
Btree 3352 3000
Btree 3772 3000
Btree 3841 3000
Btree 3352 3000
Btree 3841 3000
Btree 3352 3000
Btree 3352 3000
Btree 3841 3000
Btree 3771 3000
Btree 3282 3000
Btree 4330 3000
Btree 3841 3000
Btree 3771 3000
Btree 3771 3000
Btree 4330 3000
Btree 4400 3000
Btree 3702 3000
Btree 4400 3000
Btree 3771 3000
Btree 2864 3000
Btree 4819 3000
Btree 3352 3000
Btree 3283 3000
Btree 7613 3000
Btree 5238 3000
Btree 3352 3000
Btree 3283 3000
Btree 3772 3000
Btree 6845 3000
Btree 3701 3000
Btree 3772 3000
Btree 5797 3000
Btree 7474 3000
Btree 3771 3000
Btree 3423 3000
Btree 3771 3000
Btree 3282 3000
Btree 3352 3000
Btree 3771 3000
Btree 3841 3000
Btree 3772 3000
Btree 7263 3000
Btree 3352 3000
Btree 3282 3000
Btree 3841 3000
Btree 3771 3000
Btree 3841 3000
Btree 4400 3000
Btree 7054 3000
Btree 5238 3000
Btree 3771 3000
Btree 3842 3000
Btree 4260 3000
Btree 6635 3000
Btree 3772 3000
Btree 3771 3000
Btree 3771 3000
Btree 4400 3000
Btree 4260 3000
Btree 4331 3000
Btree 4260 3000
Btree 3841 3000
Btree 3283 3000
Btree 3352 3000
Btree 3772 3000
Btree 3841 3000
Btree 4330 3000
Btree 4191 3000
Btree 3842 3000
Btree 3702 3000
Btree 3841 3000
Btree 4261 3000
Btree 3842 3000
Btree 2933 3000
Btree 8032 3000
Btree 3911 3000
Btree 3772 3000
Btree 3353 3000
Btree 3841 3000
Btree 3771 3000
Btree 4260 3000
Btree 3842 3000
Btree 2864 3000
Btree 4260 3000
Btree 5797 3000
Btree 3841 3000
Btree 21512 3000
Btree 3423 3000
Btree 4190 3000
Btree 3422 3000
Btree 3701 3000
Btree 3352 3000
Btree 4260 3000
Btree 3352 3000
Btree 3841 3000
Btree 4331 3000
Btree 3283 3000
Btree 3841 3000
Btree 3771 3000
Btree 3353 3000
Btree 3771 3000
Btree 3352 3000
Btree 3282 3000
Btree 3841 3000
Btree 6146 3000
Btree 3911 3000
Btree 3771 3000
Btree 3772 3000
Btree 3352 3000
Btree 3282 3000
Btree 3771 3000
Btree 4330 3000
Btree 4260 3000
Btree 4261 3000
Btree 3911 3000
Btree 4260 3000
Btree 3772 3000
Btree 6775 3000
Btree 6216 3000
Btree 6705 3000
Btree 3352 3000
Btree 3771 3000
Btree 3911 3000
Btree 3282 3000
Btree 4261 3000
Btree 3912 3000
Btree 4191 3000
Btree 3352 3000
Btree 4330 3000
Btree 3702 3000
Btree 3771 3000
Btree 4330 3000
Btree 3283 3000
Btree 3282 3000
Btree 3842 3000
Btree 3772 3000
Btree 3772 3000
Btree 3841 3000
Btree 3352 3000
Btree 3702 3000
Btree 3841 3000
Btree 3771 3000
Btree 3282 3000
Btree 3422 3000
Btree 4261 3000
Btree 3841 3000
Btree 3841 3000
Btree 3772 3000
Btree 3353 3000
Btree 3422 3000
Btree 4260 3000
Btree 3842 3000
Btree 3911 3000
Btree 3771 3000
Btree 3772 3000
Btree 3771 3000
Btree 3352 3000
Btree 3772 3000
Btree 3772 3000
Btree 3842 3000
Btree 3772 3000
Btree 3841 3000
Btree 3353 3000
Btree 3353 3000
Btree 3772 3000
Btree 3841 3000
Btree 3282 3000
Btree 4330 3000
Btree 4260 3000
Btree 3352 3000
Btree 4190 3000
Btree 4330 3000
Btree 3352 3000
Btree 4330 3000
Btree 3771 3000
Btree 4330 3000
Btree 4261 3000
Btree 3911 3000
Btree 3772 3000
Btree 3352 3000
Btree 3772 3000
Btree 3771 3000
Btree 3841 3000
Btree 3352 3000
Btree 3841 3000
Btree 3771 3000
Btree 3841 3000
Btree 4190 3000
Btree 3841 3000
Btree 3772 3000
Btree 6216 3000
Btree 6635 3000
Btree 4260 3000
Btree 4749 3000
Btree 3701 3000
Btree 3841 3000
Btree 6635 3000
Btree 4191 3000
Btree 4400 3000
Btree 3353 3000
Btree 4330 3000
Btree 4260 3000
Btree 6565 3000
Btree 4331 3000
Btree 7124 3000
Btree 3702 3000
Btree 3841 3000
Btree 3841 3000
Btree 3771 3000
Btree 6635 3000
Btree 3772 3000
Btree 3842 3000
Btree 3841 3000
Btree 3911 3000
Btree 4260 3000
Btree 4260 3000
Btree 4260 3000
Btree 3702 3000
Btree 3422 3000
Btree 3771 3000
Btree 3841 3000
Btree 3283 3000
Btree 4260 3000
Btree 31010 3000
Btree 9917 3000
Btree 4260 3000
Btree 3841 3000
Btree 4260 3000
Btree 4400 3000
Btree 3911 3000
Btree 3841 3000
Btree 3771 3000
Btree 3352 3000
Btree 3283 3000
Btree 3842 3000
Btree 3772 3000
Btree 4261 3000
Btree 3772 3000
Btree 3842 3000
Btree 5797 3000
Btree 3772 3000
Btree 3352 3000
Btree 3353 3000
Btree 3422 3000
Btree 3772 3000
Btree 3422 3000
Btree 3772 3000
Btree 3772 3000
Btree 3771 3000
Btree 4260 3000
Btree 3842 3000
Btree 3283 3000
Btree 2863 3000
Btree 3353 3000
Btree 3282 3000
Btree 3841 3000
Btree 3282 3000
Btree 3423 3000
Btree 3212 3000
Btree 2934 3000
Btree 3841 3000
Btree 3771 3000
Btree 3771 3000
Btree 3841 3000
Btree 4331 3000
Btree 3771 3000
Btree 3772 3000
Btree 3911 3000
Btree 3353 3000
Btree 3282 3000
Btree 3353 3000
Btree 3352 3000
Btree 3283 3000
Btree 3841 3000
Btree 3841 3000
Btree 3911 3000
Btree 3702 3000
Btree 3352 3000
Btree 3841 3000
Btree 3771 3000
Btree 3841 3000
Btree 3701 3000
Btree 3841 3000
Btree 3772 3000
Btree 3772 3000
Btree 3771 3000
Btree 3352 3000
Btree 2933 3000
Btree 4330 3000
Btree 3352 3000
Btree 3911 3000
Btree 4191 3000
Btree 3352 3000
Btree 3841 3000
Btree 3283 3000
Btree 3772 3000
Btree 3841 3000
Btree 3841 3000
Btree 3701 3000
Btree 49099 3000
Btree 3772 3000
Btree 3841 3000
Btree 3352 3000
Btree 4260 3000
Btree 3352 3000
Btree 3842 3000
Btree 3352 3000
Btree 3911 3000
Btree 3771 3000
Btree 3213 3000
Btree 3422 3000
Btree 3283 3000
Btree 3841 3000
Btree 3842 3000
Btree 3841 3000
Btree 3771 3000
Btree 4261 3000
Btree 3841 3000
Btree 3772 3000
Btree 3772 3000
Btree 3772 3000
Btree 3283 3000
Btree 3352 3000
Btree 3841 3000
Btree 3422 3000
Btree 3771 3000
Btree 3422 3000
Btree 3772 3000
Btree 3771 3000
Btree 4260 3000
Btree 3282 3000
Btree 3422 3000
Btree 4191 3000
Btree 3353 3000
Btree 3771 3000
Btree 4330 3000
Btree 4190 3000
Btree 3911 3000
Btree 3771 3000
Btree 3911 3000
Btree 3771 3000
Btree 9569 3000
Btree 6216 3000
Btree 3423 3000
Btree 3771 3000
Btree 3841 3000
Btree 3911 3000
Btree 3772 3000
Btree 3352 3000
Btree 3771 3000
Btree 3772 3000
Btree 4191 3000
Btree 3352 3000
Btree 3841 3000
Btree 3841 3000
Btree 4330 3000
Btree 3353 3000
Btree 3771 3000
Btree 3842 3000
Btree 4750 3000
Btree 3911 3000
Btree 3771 3000
Btree 3842 3000
Btree 3841 3000
Btree 3842 3000
Btree 3282 3000
Btree 3772 3000
Btree 3842 3000
Btree 3772 3000
Btree 3842 3000
Btree 4261 3000
Btree 4330 3000
Btree 4680 3000
Btree 4331 3000
Btree 4261 3000
Btree 3912 3000
Btree 6565 3000
Btree 4330 3000
Btree 4191 3000
Btree 4260 3000
Btree 3771 3000
Btree 3841 3000
Btree 4191 3000
Btree 3841 3000
Btree 5727 3000
Btree 6216 3000
Btree 3772 3000
Btree 3283 3000
Btree 3771 3000
Btree 3911 3000
Btree 4260 3000
Btree 3911 3000
Btree 5308 3000
Btree 4260 3000
Btree 4820 3000
Btree 3842 3000
Btree 4190 3000
Btree 4330 3000
Btree 3771 3000
Btree 3911 3000
Btree 3701 3000
Btree 3841 3000
Btree 3841 3000
Btree 3771 3000
Btree 4330 3000
Btree 4330 3000
Btree 4331 3000
Btree 3841 3000
Btree 3772 3000
Btree 3841 3000
Btree 4191 3000
Btree 3911 3000
Btree 4190 3000
Btree 4330 3000
Btree 4190 3000
Btree 3352 3000
Btree 3282 3000
Btree 4260 3000
Btree 3911 3000
Btree 4260 3000
Btree 3282 3000
Btree 6076 3000
Btree 4260 3000
Btree 4190 3000
Btree 3911 3000
Btree 4260 3000
Btree 3841 3000
Btree 3353 3000
Btree 3912 3000
Btree 3842 3000
Btree 3842 3000
Btree 3772 3000
Btree 29613 3000
Btree 3841 3000
Btree 3771 3000
Btree 4400 3000
Btree 3772 3000
Btree 4330 3000
Btree 4191 3000
Btree 4331 3000
Btree 4261 3000
Btree 3842 3000
Btree 3842 3000
Btree 3771 3000
Btree 3841 3000
Btree 3771 3000
Btree 4260 3000
Btree 5238 3000
Btree 3772 3000
Btree 3842 3000
Btree 4261 3000
Btree 4330 3000
Btree 3842 3000
Btree 4260 3000
Btree 3772 3000
Btree 3842 3000
Btree 3911 3000
Btree 3702 3000
Btree 3842 3000
Btree 3842 3000
Btree 6635 3000
Btree 3911 3000
Btree 4819 3000
Btree 3841 3000
Btree 3841 3000
Btree 3841 3000
Btree 3912 3000
Btree 4191 3000
Btree 3352 3000
Btree 3282 3000
Btree 3771 3000
Btree 3352 3000
Btree 3352 3000
Btree 6635 3000
Btree 3352 3000
Btree 6635 3000
Btree 3353 3000
Btree 3283 3000
Btree 4260 3000
Btree 5727 3000
Btree 3772 3000
Btree 4191 3000
Btree 4261 3000
Btree 3353 3000
Btree 3283 3000
Btree 4330 3000
Btree 3771 3000
Btree 3842 3000
Btree 4261 3000
Btree 3772 3000
Btree 3283 3000
Btree 3842 3000
Btree 3772 3000
Btree 3911 3000
Btree 4261 3000
Btree 3771 3000
Btree 5308 3000
Btree 4260 3000
Btree 3283 3000
Btree 4191 3000
Btree 3422 3000
Btree 4190 3000
Btree 3841 3000
Btree 4330 3000
Btree 5308 3000
Btree 3771 3000
Btree 3283 3000
Btree 3352 3000
Btree 3771 3000
Btree 3422 3000
Btree 3771 3000
Btree 3772 3000
Btree 3841 3000
Btree 3772 3000
Btree 3771 3000
Btree 3841 3000
Btree 3842 3000
Btree 4261 3000
Btree 4260 3000
Btree 3842 3000
Btree 3352 3000
Btree 2863 3000
Btree 3911 3000
Btree 6147 3000
Btree 3772 3000
Btree 3353 3000
Btree 3422 3000
Btree 7054 3000
Btree 6704 3000
Btree 7194 3000
Btree 3841 3000
Btree 6635 3000
Btree 4190 3000
Btree 3841 3000
Btree 4191 3000
Btree 3841 3000
Btree 4260 3000
Btree 9639 3000
Btree 6705 3000
Btree 9429 3000
Btree 4261 3000
Btree 6775 3000
Btree 6566 3000
Btree 3771 3000
Btree 4261 3000
Btree 9079 3000
Btree 7054 3000
Btree 4400 3000
Btree 6146 3000
Btree 38692 3000
Btree 3771 3000
Btree 4260 3000
Btree 3911 3000
Btree 3771 3000
Btree 3842 3000
Btree 3911 3000
Btree 3841 3000
Btree 3772 3000
Btree 3352 3000
Btree 6705 3000
Btree 3772 3000
Btree 3771 3000
Btree 3282 3000
Btree 3771 3000
Btree 4261 3000
Btree 3352 3000
Btree 3422 3000
Btree 4190 3000
Btree 3423 3000
Btree 4330 3000
Btree 3423 3000
Btree 3771 3000
Btree 4400 3000
Btree 4260 3000
Btree 3772 3000
Btree 3422 3000
Btree 3353 3000
Btree 3353 3000
Btree 3282 3000
Btree 3353 3000
Btree 3771 3000
Btree 3842 3000
Btree 3352 3000
Btree 3353 3000
Btree 3701 3000
Btree 3353 3000
Btree 3911 3000
Btree 3282 3000
Btree 3422 3000
Btree 3911 3000
Btree 3702 3000
Btree 3283 3000
Btree 3422 3000
Btree 9079 4000
Btree 3842 4000
Btree 3282 4000
Btree 3842 4000
Btree 4260 4000
Btree 3842 4000
Btree 6705 4000
Btree 3841 4000
Btree 3771 4000
Btree 4260 4000
Btree 3841 4000
Btree 3911 4000
Btree 7124 4000
Btree 7124 4000
Btree 3841 4000
Btree 4191 4000
Btree 3771 4000
Btree 3842 4000
Btree 4260 4000
Btree 3423 4000
Btree 3841 4000
Btree 3842 4000
Btree 3772 4000
Btree 3772 4000
Btree 3841 4000
Btree 4260 4000
Btree 4261 4000
Btree 3772 4000
Btree 4260 4000
Btree 4190 4000
Btree 3911 4000
Btree 3772 4000
Btree 4260 4000
Btree 4261 4000
Btree 3283 4000
Btree 4749 4000
Btree 3771 4000
Btree 4400 4000
Btree 3841 4000
Btree 4400 4000
Btree 4191 4000
Btree 4401 4000
Btree 5238 4000
Btree 3911 4000
Btree 3841 4000
Btree 4749 4000
Btree 3772 4000
Btree 4260 4000
Btree 6076 4000
Btree 7194 4000
Btree 4260 4000
Btree 5727 4000
Btree 4260 4000
Btree 3422 4000
Btree 4260 4000
Btree 3841 4000
Btree 4260 4000
Btree 4400 4000
Btree 6635 4000
Btree 3842 4000
Btree 3771 4000
Btree 3841 4000
Btree 3912 4000
Btree 4260 4000
Btree 4261 4000
Btree 4191 4000
Btree 3772 4000
Btree 4330 4000
Btree 4261 4000
Btree 3353 4000
Btree 3911 4000
Btree 4400 4000
Btree 4260 4000
Btree 3911 4000
Btree 3841 4000
Btree 3771 4000
Btree 3423 4000
Btree 3842 4000
Btree 4330 4000
Btree 4749 4000
Btree 6705 4000
Btree 3841 4000
Btree 4330 4000
Btree 4260 4000
Btree 3842 4000
Btree 4400 4000
Btree 4190 4000
Btree 4331 4000
Btree 4190 4000
Btree 3702 4000
Btree 3841 4000
Btree 6705 4000
Btree 3841 4000
Btree 3911 4000
Btree 3771 4000
Btree 4260 4000
Btree 3772 4000
Btree 3772 4000
Btree 4330 4000
Btree 3772 4000
Btree 3771 4000
Btree 3841 4000
Btree 3702 4000
Btree 3841 4000
Btree 3352 4000
Btree 3912 4000
Btree 4331 4000
Btree 4330 4000
Btree 4749 4000
Btree 4260 4000
Btree 3772 4000
Btree 3702 4000
Btree 3771 4000
Btree 3841 4000
Btree 4260 4000
Btree 4190 4000
Btree 4819 4000
Btree 4261 4000
Btree 3841 4000
Btree 3841 4000
Btree 3841 4000
Btree 3842 4000
Btree 3842 4000
Btree 3771 4000
Btree 3841 4000
Btree 4261 4000
Btree 3772 4000
Btree 4260 4000
Btree 4191 4000
Btree 3841 4000
Btree 3771 4000
Btree 3771 4000
Btree 3422 4000
Btree 4191 4000
Btree 3841 4000
Btree 3772 4000
Btree 3842 4000
Btree 4260 4000
Btree 3841 4000
Btree 3771 4000
Btree 3771 4000
Btree 3772 4000
Btree 4330 4000
Btree 4260 4000
Btree 4330 4000
Btree 3702 4000
Btree 3771 4000
Btree 3911 4000
Btree 3772 4000
Btree 3841 4000
Btree 3912 4000
Btree 3911 4000
Btree 3771 4000
Btree 3772 4000
Btree 4330 4000
Btree 4260 4000
Btree 4330 4000
Btree 3772 4000
Btree 3701 4000
Btree 4330 4000
Btree 3842 4000
Btree 4330 4000
Btree 4260 4000
Btree 4261 4000
Btree 3422 4000
Btree 3771 4000
Btree 3353 4000
Btree 20534 4000
Btree 4330 4000
Btree 3702 4000
Btree 4330 4000
Btree 4190 4000
Btree 3772 4000
Btree 4261 4000
Btree 4191 4000
Btree 4819 4000
Btree 4260 4000
Btree 3772 4000
Btree 3911 4000
Btree 3771 4000
Btree 4260 4000
Btree 4330 4000
Btree 4749 4000
Btree 3842 4000
Btree 4260 4000
Btree 3911 4000
Btree 4261 4000
Btree 5867 4000
Btree 4330 4000
Btree 4749 4000
Btree 4260 4000
Btree 4190 4000
Btree 3772 4000
Btree 3841 4000
Btree 3771 4000
Btree 2864 4000
Btree 3771 4000
Btree 3772 4000
Btree 3353 4000
Btree 3701 4000
Btree 3841 4000
Btree 3771 4000
Btree 3911 4000
Btree 4190 4000
Btree 3352 4000
Btree 3283 4000
Btree 3701 4000
Btree 3422 4000
Btree 3423 4000
Btree 3701 4000
Btree 3352 4000
Btree 3842 4000
Btree 3771 4000
Btree 7054 4000
Btree 3771 4000
Btree 3352 4000
Btree 7124 4000
Btree 7194 4000
Btree 6635 4000
Btree 7054 4000
Btree 6705 4000
Btree 4261 4000
Btree 3352 4000
Btree 3911 4000
Btree 3772 4000
Btree 3842 4000
Btree 3772 4000
Btree 3283 4000
Btree 3282 4000
Btree 3352 4000
Btree 3702 4000
Btree 3842 4000
Btree 3841 4000
Btree 3841 4000
Btree 3842 4000
Btree 3911 4000
Btree 3282 4000
Btree 3422 4000
Btree 3283 4000
Btree 3702 4000
Btree 3353 4000
Btree 3912 4000
Btree 3771 4000
Btree 3841 4000
Btree 3423 4000
Btree 3911 4000
Btree 4330 4000
Btree 3702 4000
Btree 3771 4000
Btree 3352 4000
Btree 3842 4000
Btree 3213 4000
Btree 3911 4000
Btree 3282 4000
Btree 3701 4000
Btree 3842 4000
Btree 3772 4000
Btree 4190 4000
Btree 3772 4000
Btree 3353 4000
Btree 3352 4000
Btree 3423 4000
Btree 3772 4000
Btree 3842 4000
Btree 3842 4000
Btree 6775 4000
Btree 6635 4000
Btree 3772 4000
Btree 6775 4000
Btree 4261 4000
Btree 3771 4000
Btree 3771 4000
Btree 3842 4000
Btree 3701 4000
Btree 3911 4000
Btree 3772 4000
Btree 3911 4000
Btree 4190 4000
Btree 3841 4000
Btree 3283 4000
Btree 3353 4000
Btree 3771 4000
Btree 3282 4000
Btree 3772 4000
Btree 3772 4000
Btree 3422 4000
Btree 3353 4000
Btree 7054 4000
Btree 3841 4000
Btree 7054 4000
Btree 7124 4000
Btree 5728 4000
Btree 3702 4000
Btree 3283 4000
Btree 2933 4000
Btree 3842 4000
Btree 3701 4000
Btree 6705 4000
Btree 7124 4000
Btree 3422 4000
Btree 4260 4000
Btree 3772 4000
Btree 3772 4000
Btree 3841 4000
Btree 3771 4000
Btree 3422 4000
Btree 3772 4000
Btree 3912 4000
Btree 3771 4000
Btree 3841 4000
Btree 3772 4000
Btree 3353 4000
Btree 3771 4000
Btree 3841 4000
Btree 3422 4000
Btree 3353 4000
Btree 3422 4000
Btree 3841 4000
Btree 3842 4000
Btree 3772 4000
Btree 3841 4000
Btree 3352 4000
Btree 3911 4000
Btree 3772 4000
Btree 3353 4000
Btree 3841 4000
Btree 3771 4000
Btree 3772 4000
Btree 3911 4000
Btree 6984 4000
Btree 3841 4000
Btree 3912 4000
Btree 3282 4000
Btree 7054 4000
Btree 3771 4000
Btree 6705 4000
Btree 7123 4000
Btree 6775 4000
Btree 7124 4000
Btree 6845 4000
Btree 6705 4000
Btree 6705 4000
Btree 3771 4000
Btree 3353 4000
Btree 3771 4000
Btree 3422 4000
Btree 3771 4000
Btree 3771 4000
Btree 3841 4000
Btree 3842 4000
Btree 3283 4000
Btree 3282 4000
Btree 3353 4000
Btree 3841 4000
Btree 3352 4000
Btree 6705 4000
Btree 3701 4000
Btree 3841 4000
Btree 3353 4000
Btree 7054 4000
Btree 6635 4000
Btree 6705 4000
Btree 6635 4000
Btree 6774 4000
Btree 6705 4000
Btree 7124 4000
Btree 6565 4000
Btree 7054 4000
Btree 6775 4000
Btree 6705 4000
Btree 3842 4000
Btree 7193 4000
Btree 6635 4000
Btree 3422 4000
Btree 3352 4000
Btree 3212 4000
Btree 3353 4000
Btree 3911 4000
Btree 4261 4000
Btree 3283 4000
Btree 3353 4000
Btree 3352 4000
Btree 3283 4000
Btree 3282 4000
Btree 3282 4000
Btree 3911 4000
Btree 3841 4000
Btree 3702 4000
Btree 3352 4000
Btree 3841 4000
Btree 3771 4000
Btree 3842 4000
Btree 3353 4000
Btree 3911 4000
Btree 3771 4000
Btree 3911 4000
Btree 3353 4000
Btree 3771 4000
Btree 3702 4000
Btree 3842 4000
